,DATE,Scheduled Generation,Gross Gen.,Net Variation,Total Energy Export,Total Energy Import,Net Generation,Aux. Consumption and losses,Aux. Consumption and losses percentage,Commulative Gross Gen.,Load max.,Load min.,Load avg.,Discharge max.,Discharge min.,Discharge avg.,Reserv lvl(M) max.,Reserv lvl(M) min.,Reserv lvl(M) avg.,Reserv lvl(E) max.,Reserv lvl(E) min.,Reserv lvl(E) avg.,MonthYear
240,2021-10-25,790000.0,810238.0,2.56,941320.0,141464.0,799856.0,10382.0,1.28,27645192.0,100.0,30.0,33.75991667,12.51,11.66,12.085,1750.0,1745.55,1747.775,1752.0,1745.3,1748.65,2021-10
241,2021-10-26,780500.0,798716.0,2.33,929655.0,140863.0,788792.0,9924.0,1.24,28443908.0,100.0,30.0,33.27983333,12.51,11.34,11.925,1749.9,1745.8,1747.85,1752.0,1744.9,1748.45,2021-10
242,2021-10-27,776000.0,783624.0,0.4,895892.0,122195.0,773697.0,9927.0,1.27,29227532.0,100.0,25.0,32.651,12.27,11.66,11.965,1748.5,1744.8,1746.65,1752.0,1744.3,1748.15,2021-10
243,2021-10-28,776250.0,736672.0,-5.1,880399.0,154777.0,725622.0,11050.0,1.5,29964204.0,100.0,20.0,30.69466667,12.0,11.34,11.67,1749.4,1744.4,1746.9,1751.0,1742.4,1746.7,2021-10
244,2021-10-29,751250.0,751120.0,-0.02,892494.0,150504.0,741990.0,9130.0,1.22,30715324.0,100.0,20.0,31.29666667,12.0,11.34,11.67,1749.7,1744.4,1747.05,1750.9,1742.3,1746.6,2021-10
245,2021-10-30,681250.0,690426.0,1.35,887628.0,204839.0,682789.0,7637.0,1.11,31405750.0,100.0,30.0,28.76775,10.75,10.13,10.44,1749.2,1743.7,1746.45,1751.15,1743.2,1747.175,2021-10
246,2021-10-31,600000.0,616434.0,2.74,790176.0,180252.0,609924.0,6510.0,1.06,32022184.0,100.0,25.0,25.68475,10.41,9.44,9.925,1749.9,1745.4,1747.65,1752.0,1745.6,1748.8,2021-10
247,2021-11-01,652730.0,694728.0,6.43,807582.0,121464.0,686118.0,8610.0,1.24,694728.0,100.0,25.0,28.947,11.05,9.13,10.09,1752.0,1747.7,1749.85,1752.0,1745.6,1748.8,2021-11
248,2021-11-02,618750.0,645602.0,4.34,831785.0,193830.0,637955.0,7647.0,1.18,1340330.0,100.0,25.0,26.90008333,10.41,10.13,10.27,1751.6,1746.5,1749.05,1752.0,1745.0,1748.5,2021-11
249,2021-11-03,633750.0,667201.0,5.28,840071.0,180866.0,659205.0,7996.0,1.2,2007531.0,100.0,25.0,27.80004167,10.41,9.71,10.06,1752.0,1747.6,1749.8,1752.0,1744.8,1748.4,2021-11
250,2021-11-04,608750.0,631361.0,3.71,811325.0,187558.0,623767.0,7594.0,1.2,2638892.0,100.0,15.0,26.30670833,10.41,9.79,10.1,1751.5,1746.9,1749.2,1752.0,1745.0,1748.5,2021-11
251,2021-11-05,600000.0,634368.0,5.73,812327.0,185261.0,627066.0,7302.0,1.15,3273260.0,100.0,15.0,26.432,10.41,8.84,9.625,1751.85,1747.1,1749.475,1752.0,1744.9,1748.45,2021-11
252,2021-11-06,585000.0,594261.0,1.58,775997.0,188521.0,587476.0,6785.0,1.14,3867521.0,100.0,15.0,24.760875,10.13,8.84,9.485,1751.6,1747.0,1749.3,1752.0,1745.5,1748.75,2021-11
253,2021-11-07,580000.0,605923.0,4.47,779311.0,180451.0,598860.0,7063.0,1.17,4473444.0,100.0,15.0,25.24679167,9.79,8.84,9.315,1752.0,1747.6,1749.8,1752.0,1745.35,1748.675,2021-11
254,2021-11-08,592900.0,612668.0,3.33,738641.0,133140.0,605501.0,7167.0,1.17,5086112.0,100.0,25.0,25.53,9.44,8.84,9.14,1752.0,1747.1,1749.55,1752.0,1745.6,1748.8,2021-11
255,2021-11-09,575000.0,583270.0,1.44,720564.0,144140.0,576424.0,6846.0,1.17,5669382.0,100.0,25.0,24.3,9.44,8.84,9.14,1751.8,1746.6,1749.2,1752.0,1745.3,1748.65,2021-11
256,2021-11-10,605000.0,557365.0,-7.87,704082.0,154554.0,549528.0,7837.0,1.41,6226747.0,100.0,25.0,23.22,9.13,8.84,8.985,1751.9,1746.8,1749.35,1752.0,1748.0,1750.0,2021-11
257,2021-11-11,575000.0,588098.0,2.28,706355.0,123070.0,583285.0,4813.0,0.82,6814845.0,100.0,25.0,24.50408333,9.13,8.53,8.83,1752.0,1747.1,1749.55,1752.0,1745.9,1748.95,2021-11
258,2021-11-12,550000.0,560998.0,2.0,696517.0,141656.0,554861.0,6137.0,1.09,7375843.0,100.0,25.0,23.37491667,3.13,8.53,5.83,1751.55,1746.2,1748.875,1751.2,1744.3,1747.75,2021-11
259,2021-11-13,550000.0,559297.0,1.69,675699.0,122667.0,553032.0,6265.0,1.12,7935140.0,100.0,25.0,23.30404167,8.84,8.53,8.685,1751.3,1746.0,1748.65,1751.3,1744.0,1747.65,2021-11
260,2021-11-14,505000.0,519450.0,2.86,638733.0,125044.0,513689.0,5761.0,1.11,8454590.0,100.0,20.0,21.64375,8.84,8.24,8.54,1751.3,1746.9,1749.1,1751.4,1744.4,1747.9,2021-11
261,2021-11-15,515000.0,529408.0,2.8,643796.0,120080.0,523716.0,5692.0,1.08,8983998.0,100.0,25.0,22.05866667,9.13,8.24,8.685,1751.9,1747.0,1749.45,1751.8,1744.8,1748.3,2021-11
262,2021-11-16,515000.0,534250.0,3.74,643210.0,115110.0,528100.0,6150.0,1.15,9518248.0,100.0,12.5,22.26041667,8.84,8.24,8.54,1751.9,1746.9,1749.4,1751.5,1744.3,1747.9,2021-11
263,2021-11-17,500000.0,514139.0,2.83,630252.0,121790.0,508462.0,5677.0,1.1,10032387.0,100.0,20.0,21.42245833,8.84,8.24,8.54,1751.7,1746.7,1749.2,1751.65,1744.5,1748.075,2021-11
264,2021-11-18,490000.0,510819.0,4.25,632230.0,126949.0,505281.0,5538.0,1.08,10543206.0,100.0,30.0,21.284125,8.84,8.24,8.54,1752.0,1747.7,1749.85,1751.55,1744.8,1748.175,2021-11
265,2021-11-19,490000.0,513645.0,4.83,629569.0,121962.0,507607.0,6038.0,1.18,11056851.0,100.0,30.0,21.401875,8.24,7.34,7.79,1752.0,1747.9,1749.95,1751.15,1744.7,1747.925,2021-11
266,2021-11-20,496250.0,515390.0,3.86,636069.0,126548.0,509521.0,5869.0,1.14,11572241.0,100.0,15.0,21.47458333,8.24,7.34,7.79,1751.8,1747.2,1749.5,1751.0,1743.9,1747.45,2021-11
267,2021-11-21,490000.0,502794.0,2.61,626812.0,129150.0,497662.0,5132.0,1.02,12075035.0,100.0,30.0,20.94975,8.24,7.02,7.63,1751.7,1745.0,1748.35,1750.1,1743.8,1746.95,2021-11
268,2021-11-22,473750.0,485433.0,2.47,598252.0,117993.0,480259.0,5174.0,1.07,12560468.0,100.0,25.0,20.226375,7.65,7.02,7.335,1751.2,1747.0,1749.1,1751.2,1745.0,1748.1,2021-11
269,2021-11-23,426250.0,439077.0,3.01,552615.0,117725.0,434890.0,4187.0,0.95,12999545.0,100.0,25.0,18.294875,7.65,6.73,7.19,1751.3,1748.15,1749.725,1751.9,1746.5,1749.2,2021-11
270,2021-11-24,416250.0,442151.0,6.22,548906.0,111596.0,437310.0,4841.0,1.09,13441696.0,100.0,15.0,18.42295833,7.65,6.73,7.19,1751.8,1748.9,1750.35,1752.0,1747.3,1749.65,2021-11
271,2021-11-25,454450.0,469935.0,3.41,564733.0,101162.0,463571.0,6364.0,1.35,13911631.0,100.0,25.0,19.580625,7.65,6.73,7.19,1750.0,1750.1,1750.05,1752.0,1746.6,1749.3,2021-11
272,2021-11-26,432500.0,466000.0,7.75,577454.0,117149.0,460305.0,5695.0,1.22,14377631.0,100.0,12.5,19.41666667,7.34,6.73,7.035,1752.0,1748.85,1750.425,1752.0,1746.5,1749.25,2021-11
273,2021-11-27,445000.0,462009.0,6.82,546562.0,90118.0,456444.0,5565.0,1.2,14839640.0,100.0,13.0,19.250375,7.34,6.73,7.035,1751.8,1748.9,1750.35,1752.0,1746.0,1749.0,2021-11
274,2021-11-28,430000.0,441831.0,2.75,527157.0,90722.0,436435.0,5396.0,1.22,15281471.0,100.0,25.0,18.409625,7.34,6.73,7.035,1751.4,1748.2,1749.8,1751.5,1745.7,1748.6,2021-11
275,2021-11-29,420000.0,433072.0,3.11,542466.0,113813.0,428653.0,4419.0,1.02,15714543.0,100.0,20.0,18.04466667,7.34,6.73,7.035,1751.2,1748.0,1749.6,1751.6,1745.6,1748.6,2021-11
276,2021-11-30,410000.0,427488.0,4.27,532437.0,109546.0,422891.0,4597.0,1.08,16142031.0,100.0,20.0,17.812,7.02,6.45,6.735,1751.1,1747.6,1749.35,1751.6,1745.4,1748.5,2021-11
277,2021-12-01,400000.0,416696.0,4.17,515812.0,103476.0,412336.0,4360.0,1.05,416696.0,100.0,20.0,17.36233333,6.73,6.45,6.66,1751.15,1747.9,1749.525,1751.9,1745.6,1748.75,2021-12
278,2021-12-02,385000.0,403324.0,4.76,498345.0,99714.0,398631.0,4693.0,1.16,820020.0,100.0,20.0,16.80516667,6.73,6.45,6.56,1751.0,1748.0,1749.5,1752.0,1746.4,1749.2,2021-12
279,2021-12-03,375000.0,403404.0,7.57,508050.0,109558.0,398492.0,4912.0,1.22,1223424.0,100.0,12.5,16.8085,6.73,6.17,6.4,1751.85,1748.5,1750.175,1752.0,1746.5,1749.25,2021-12
280,2021-12-04,392750.0,427214.0,8.78,510139.0,88127.0,422012.0,5202.0,1.22,1650638.0,100.0,12.5,17.80058333,6.45,6.17,6.35,1752.0,1749.3,1750.65,1752.0,1746.0,1749.0,2021-12
282,2021-12-06,400000.0,426525.0,3.06,517579.0,96280.0,421299.0,5226.0,1.23,2490684.0,100.0,25.0,17.771875,6.45,6.17,6.28,1752.0,1748.6,1750.3,1752.0,1746.5,1749.25,2021-12
283,2021-12-07,401250.0,418365.0,4.27,508539.0,95044.0,413495.0,4870.0,1.16,2909049.0,100.0,25.0,17.431875,6.45,6.17,6.28,1751.7,1748.4,1750.05,1751.55,1745.6,1748.575,2021-12
284,2021-12-08,401250.0,413650.0,3.09,536719.0,127621.0,409098.0,4552.0,1.1,3322699.0,100.0,25.0,17.24,6.45,6.17,6.31,1751.1,1748.0,1749.55,1751.4,1745.1,1748.25,2021-12
285,2021-12-09,392500.0,402355.0,2.51,493259.0,95599.0,397660.0,4695.0,1.17,3725054.0,100.0,30.0,16.76,6.45,6.17,6.24,1751.0,1747.6,1749.3,1750.85,1744.4,1747.625,2021-12
286,2021-12-10,381250.0,391443.0,2.67,465115.0,78111.0,387004.0,4439.0,1.13,4116497.0,100.0,25.0,16.31,6.17,5.86,6.04,1750.4,1746.5,1748.45,1750.4,1743.7,1747.05,2021-12
288,2021-12-12,312500.0,324327.0,2.91,431386.0,110148.0,321238.0,3089.0,0.95,4801016.0,100.0,25.0,13.513625,6.17,5.86,6.01,1750.7,1748.1,1749.4,1751.7,1746.6,1749.15,2021-12
289,2021-12-13,332500.0,353359.0,6.27,436966.0,87516.0,349450.0,3909.0,1.11,5154375.0,100.0,25.0,14.72329167,6.17,5.86,5.98,1751.9,1749.5,1750.7,1752.0,1747.0,1749.5,2021-12
290,2021-12-14,326250.0,354506.0,8.66,441443.0,90665.0,350778.0,3728.0,1.05,5508881.0,100.0,25.0,14.77108333,6.17,5.58,5.89,1751.9,1749.05,1750.475,1752.0,1747.1,1749.55,2021-12
291,2021-12-15,338750.0,352598.0,4.09,474315.0,125083.0,349232.0,3366.0,0.95,5861479.0,100.0,25.0,14.69158333,6.17,5.28,5.72,1751.8,1748.6,1750.2,1751.5,1746.1,1748.8,2021-12
292,2021-12-16,338750.0,351605.0,3.79,454028.0,105837.0,348191.0,3414.0,0.97,6213084.0,100.0,25.0,14.65020833,5.86,5.28,5.58,1751.6,1748.1,1749.85,1751.1,1745.7,1748.4,2021-12
293,2021-12-17,330000.0,344252.0,4.32,449956.0,109298.0,340658.0,3594.0,1.04,6557336.0,100.0,25.0,14.34383333,5.58,5.28,5.35,1751.45,1748.3,1749.875,1751.4,1745.8,1748.6,2021-12
294,2021-12-18,315000.0,325210.0,3.24,438098.0,116314.0,321784.0,3426.0,1.05,6882546.0,100.0,25.0,13.55041667,5.58,5.28,5.4,1751.5,1748.8,1750.15,1752.0,1746.9,1749.45,2021-12
295,2021-12-19,315000.0,338102.0,7.33,443691.0,109221.0,334470.0,3632.0,1.07,7220648.0,100.0,15.0,14.08758333,5.58,5.28,5.41,1752.0,1749.3,1750.65,1752.0,1746.8,1749.4,2021-12
296,2021-12-20,325000.0,344747.0,6.08,448029.0,106982.0,341047.0,3700.0,1.07,7565395.0,100.0,25.0,14.36445833,5.58,5.28,5.43,1751.9,1749.2,1750.55,1751.9,1746.5,1749.2,2021-12
297,2021-12-21,325000.0,341683.0,5.13,452135.0,113872.0,338263.0,3420.0,1.0,7907078.0,100.0,25.0,14.23679167,5.58,5.28,5.43,1751.7,1749.1,1750.4,1751.9,1746.4,1749.15,2021-12
298,2021-12-22,325000.0,338365.0,4.11,414402.0,79491.0,334911.0,3454.0,1.02,8245443.0,100.0,25.0,14.09854167,5.58,5.28,5.42,1751.5,1748.8,1750.15,1751.7,1746.1,1748.9,2021-12
299,2021-12-23,325000.0,335591.0,3.26,420746.0,88523.0,332223.0,3368.0,1.0,8581034.0,100.0,25.0,13.98295833,5.58,5.28,5.43,1751.4,1748.6,1750,1751.6,1745.9,1748.75,2021-12
300,2021-12-24,325000.0,336624.0,3.58,405109.0,72172.0,332937.0,3687.0,1.1,8917658.0,100.0,25.0,14.026,5.58,5.28,5.43,1751.15,1748.2,1749.675,1751.4,1745.9,1748.65,2021-12
301,2021-12-25,315000.0,325280.0,3.26,408627.0,86585.0,322042.0,3238.0,1.0,9242938.0,100.0,25.0,13.55333333,5.58,5.28,5.38,1750.65,1748.0,1749.325,1751.1,1745.6,1748.35,2021-12
302,2021-12-26,312000.0,323213.0,3.59,419908.0,100032.0,319876.0,3337.0,1.03,9566151.0,100.0,25.0,13.46720833,5.58,5.28,5.41,1750.2,1747.4,1748.8,1751.1,1745.4,1748.25,2021-12
303,2021-12-27,300000.0,310068.0,3.36,410957.0,103862.0,307095.0,2973.0,0.96,9876219.0,100.0,12.5,12.9195,5.58,5.28,5.41,1750.1,1747.5,1748.8,1751.4,1745.6,1748.5,2021-12
304,2021-12-28,300000.0,315001.0,5.0,385391.0,73512.0,311879.0,3122.0,0.99,10191220.0,100.0,12.5,13.12504167,5.58,4.98,5.18,1751.2,1748.2,1749.7,1750.8,1745.4,1748.1,2021-12
305,2021-12-29,300000.0,312451.0,4.15,340405.0,31029.0,309376.0,3075.0,0.98,10503671.0,100.0,12.5,13.01879167,5.28,4.98,5.1,1750.0,1747.4,1748.7,1751.0,1745.2,1748.1,2021-12
306,2021-12-30,300000.0,314761.0,4.92,355999.0,44290.0,311709.0,3052.0,0.97,10818432.0,100.0,12.5,13.11504167,5.28,4.98,5.13,1750.8,1747.7,1749.25,1749.9,1744.7,1747.3,2021-12
307,2021-12-31,300000.0,316450.0,5.48,342340.0,28919.0,313421.0,3029.0,0.96,11134882.0,100.0,12.5,13.18541667,5.28,4.98,5.13,1749.7,1746.1,1747.9,1749.45,1743.5,1746.475,2021-12
308,2022-01-01,300000.0,315303.0,5.1,361365.0,49225.0,312140.0,3163.0,1.0,315303.0,100.0,12.5,13.137625,5.28,4.98,5.13,1749.7,1746.0,1747.85,1749.7,1744.0,1746.85,2022-01
309,2022-01-02,275000.0,290586.0,5.67,362812.0,75245.0,287567.0,3019.0,1.04,605889.0,100.0,12.5,12.10775,5.28,4.98,5.13,1749.85,1746.9,1748.375,1750.2,1740.8,1745.5,2022-01
310,2022-01-03,275000.0,290417.0,5.61,364838.0,77561.0,287277.0,3140.0,1.08,896306.0,100.0,12.5,12.10070833,5.28,4.98,5.13,1749.9,1747.1,1748.5,1750.6,1745.2,1747.9,2022-01
311,2022-01-04,275000.0,291012.0,5.82,360942.0,72861.0,288081.0,2931.0,1.01,1187318.0,100.0,12.5,12.1255,5.28,4.98,5.13,1750.7,1749.3,1750,1751.1,1746.2,1748.65,2022-01
312,2022-01-05,275000.0,293420.0,6.7,408835.0,118638.0,290197.0,3223.0,1.1,1480738.0,100.0,12.5,12.22583333,5.28,4.98,5.13,1751.4,1748.7,1750.05,1751.8,1747.3,1749.55,2022-01
313,2022-01-06,300000.0,309720.0,3.24,386009.0,79818.0,306191.0,3529.0,1.14,1790458.0,100.0,12.5,12.905,5.28,4.98,5.13,1751.6,1749.2,1750.4,1752.0,1747.5,1749.75,2022-01
314,2022-01-07,285000.0,311500.0,9.3,393128.0,85291.0,307837.0,3663.0,1.18,2101958.0,100.0,12.5,12.97916667,5.28,4.98,5.13,1751.8,1749.2,1750.5,1752.0,1747.2,1749.6,2022-01
315,2022-01-08,300000.0,311517.0,3.84,402734.0,94430.0,308304.0,3213.0,1.03,2413475.0,100.0,12.5,12.98,5.28,4.98,5.13,1751.6,1748.2,1749.9,1751.2,1746.8,1749.0,2022-01
316,2022-01-09,300000.0,320335.0,6.78,406820.0,90017.0,316803.0,3532.0,1.1,2733810.0,100.0,12.5,13.35,5.28,4.98,5.13,1751.2,1748.0,1749.6,1751.0,1746.2,1748.6,2022-01
317,2022-01-10,285000.0,300318.0,5.37,405712.0,108420.0,297292.0,3026.0,1.01,3034128.0,100.0,12.5,12.51,4.98,4.67,4.825,1750.65,1748.0,1749.325,1750.9,1746.1,1748.5,2022-01
318,2022-01-11,275000.0,286724.0,4.26,399800.0,115522.0,284278.0,2446.0,0.85,3320852.0,100.0,12.5,11.94683333,4.98,4.67,4.825,1751.2,1748.2,1749.7,1751.05,1747.7,1749.375,2022-01
319,2022-01-12,285000.0,301793.0,5.89,413705.0,114783.0,298922.0,2871.0,0.95,3622645.0,100.0,12.5,12.57470833,4.98,4.67,4.825,1751.3,1748.6,1749.95,1751.2,1746.4,1748.8,2022-01
320,2022-01-13,275000.0,302940.0,10.16,400626.0,100860.0,299766.0,3174.0,1.05,3925585.0,100.0,12.5,12.6225,4.98,4.67,4.825,1751.2,1748.6,1749.9,1750.8,1745.5,1748.15,2022-01
321,2022-01-14,275000.0,286256.0,4.09,380048.0,96772.0,283276.0,2980.0,1.04,4211841.0,100.0,12.5,11.92733333,4.98,4.67,4.825,1750.6,1747.9,1749.25,1750.1,1744.9,1747.5,2022-01
322,2022-01-15,275000.0,289649.0,5.33,372007.0,85584.0,286423.0,3226.0,1.11,4501490.0,100.0,12.5,12.06870833,4.98,4.67,4.825,1749.7,1746.6,1748.15,1749.9,1744.2,1747.05,2022-01
323,2022-01-16,225000.0,236705.0,5.2,356750.0,122356.0,234394.0,2311.0,0.98,4738195.0,100.0,12.5,9.862708333,4.98,4.67,4.825,1749.7,1746.8,1748.25,1750.9,1745.8,1748.35,2022-01
324,2022-01-17,250000.0,262328.0,4.93,369206.0,109553.0,259653.0,2675.0,1.02,5000523.0,100.0,12.5,10.93033333,4.98,4.67,4.825,1750.6,1748.2,1749.4,1751.8,1746.3,1749.05,2022-01
325,2022-01-18,250000.0,265757.0,6.3,364504.0,101355.0,263149.0,2608.0,0.98,5266280.0,100.0,12.5,11.07320833,4.98,4.67,4.825,1750.9,1750.0,1750.45,1752.0,1746.3,1749.15,2022-01
326,2022-01-19,256250.0,269397.0,5.13,380172.0,113673.0,266499.0,2898.0,1.08,5535677.0,100.0,12.5,11.224875,4.98,4.67,4.825,1751.0,1748.4,1749.7,1752.0,1746.1,1749.05,2022-01
327,2022-01-20,287500.0,322637.0,12.22,400831.0,82173.0,318658.0,3979.0,1.23,5858314.0,100.0,12.5,13.44320833,4.98,4.67,4.825,1752.0,1748.6,1750.3,1752.0,1746.6,1749.3,2022-01
328,2022-01-21,314800.0,332547.0,5.64,402526.0,74179.0,328347.0,4200.0,1.26,6190861.0,100.0,15.0,13.856125,4.98,4.67,4.825,1752.0,1749.1,1750.55,1751.95,1746.1,1749.025,2022-01
329,2022-01-22,300000.0,314191.0,4.73,397140.0,86410.0,310730.0,3461.0,1.1,6505052.0,100.0,12.5,13.09129167,4.98,4.67,4.825,1750.4,1747.5,1748.95,1750.1,1744.0,1747.05,2022-01
330,2022-01-23,250000.0,262568.0,5.03,374590.0,114573.0,260017.0,2551.0,0.97,6767620.0,100.0,12.5,10.94033333,4.98,4.67,4.825,1749.2,1746.3,1747.75,1750.7,1744.4,1747.55,2022-01
331,2022-01-24,265000.0,278779.0,5.2,398079.0,122319.0,275760.0,3019.0,1.08,7046399.0,100.0,12.5,11.61579167,4.98,4.67,4.825,1749.3,1746.8,1748.05,1750.2,1743.5,1746.85,2022-01
332,2022-01-25,250000.0,259723.0,3.89,381202.0,124114.0,257088.0,2635.0,1.01,7306122.0,100.0,12.5,10.82179167,4.98,4.67,4.825,1749.5,1746.4,1747.95,1750.85,1744.8,1747.825,2022-01
333,2022-01-26,250000.0,261200.0,4.48,381201.0,122855.0,258346.0,2854.0,1.09,7567322.0,100.0,12.5,10.88333333,4.98,4.67,4.825,1750.0,1747.7,1748.85,1751.6,1745.6,1748.6,2022-01
334,2022-01-27,250000.0,264594.0,5.84,369291.0,107207.0,262084.0,2510.0,0.95,7831916.0,100.0,12.5,11.02475,4.98,4.67,4.825,1750.3,1748.15,1749.225,1751.6,1745.5,1748.55,2022-01
335,2022-01-28,250000.0,263231.0,5.29,371322.0,110587.0,260735.0,2496.0,0.95,8095147.0,100.0,12.5,10.96795833,4.98,4.67,4.825,1750.45,1748.0,1749.225,1751.4,1745.3,1748.35,2022-01
336,2022-01-29,250000.0,264584.0,5.83,380562.0,118304.0,262258.0,2326.0,0.88,8359731.0,100.0,12.5,11.02433333,4.98,4.67,4.825,1750.5,1747.8,1749.15,1751.4,1745.8,1748.6,2022-01
337,2022-01-30,250000.0,264904.0,5.96,361629.0,99282.0,262347.0,2557.0,0.97,8624635.0,100.0,12.5,11.03766667,4.98,4.67,4.825,1750.5,1748.1,1749.3,1751.4,1745.7,1748.55,2022-01
338,2022-01-31,250000.0,267978.0,7.19,344706.0,79285.0,265421.0,2557.0,0.95,8892613.0,100.0,12.5,11.16575,4.98,4.67,4.825,1750.0,1748.0,1749,1751.5,1745.6,1748.55,2022-01
339,2022-02-01,250000.0,269242.0,7.7,348282.0,81767.0,266515.0,2727.0,1.01,269242.0,100.0,12.5,11.22,4.98,4.67,4.825,1749.7,1747.8,1748.75,1751.2,1745.2,1748.2,2022-02
340,2022-02-02,250000.0,259418.0,3.77,354587.0,97775.0,256812.0,2606.0,1.0,528660.0,100.0,12.5,10.81,4.98,4.67,4.825,1749.8,1747.4,1748.6,1751.2,1745.1,1748.15,2022-02
341,2022-02-03,250000.0,257688.0,3.08,346356.0,91354.0,255002.0,2686.0,1.04,786348.0,100.0,12.5,10.74,4.98,4.67,4.825,1749.6,1747.4,1748.5,1751.4,1745.8,1748.6,2022-02
342,2022-02-04,250000.0,258974.0,3.59,366664.0,110257.0,256407.0,2567.0,0.99,1045322.0,100.0,12.5,10.79,4.98,4.67,4.825,1750.45,1747.8,1749.125,1751.6,1746.0,1748.8,2022-02
343,2022-02-05,250000.0,262578.0,5.03,365389.0,105531.0,259858.0,2720.0,1.04,1307900.0,100.0,12.5,10.94,4.98,4.67,4.825,1750.3,1747.6,1748.95,1751.3,1745.1,1748.2,2022-02
344,2022-02-06,250000.0,258608.0,3.44,343958.0,87965.0,255993.0,2615.0,1.01,1566508.0,100.0,12.5,10.78,4.98,4.67,4.825,1750.1,1747.3,1748.7,1751.3,1745.3,1748.3,2022-02
345,2022-02-07,250000.0,259126.0,3.65,331904.0,75371.0,256533.0,2593.0,1.0,1825634.0,100.0,12.5,10.8,4.98,4.67,4.825,1749.7,1747.6,1748.65,1751.4,1745.5,1748.45,2022-02
346,2022-02-08,250000.0,261900.0,4.76,328141.0,69067.0,259074.0,2826.0,1.08,2087534.0,100.0,12.5,10.91,4.98,4.67,4.825,1749.8,1747.5,1748.65,1751.5,1745.5,1748.5,2022-02
347,2022-02-09,250000.0,264426.0,5.77,332402.0,70756.0,261646.0,2780.0,1.05,2351960.0,100.0,12.5,11.02,4.98,4.67,4.825,1749.85,1747.7,1748.775,1751.45,1745.3,1748.375,2022-02
348,2022-02-10,250000.0,259614.0,3.85,328897.0,71973.0,256924.0,2690.0,1.04,2611574.0,100.0,12.5,10.82,4.98,4.67,4.825,1749.5,1747.5,1748.5,1749.65,1744.8,1747.225,2022-02
349,2022-02-11,250000.0,262131.0,4.85,350548.0,90942.0,259606.0,2525.0,0.96,2873705.0,100.0,12.5,10.92,4.98,4.67,4.825,1749.7,1746.5,1748.1,1749.4,1745.8,1747.6,2022-02
350,2022-02-12,250000.0,265460.0,6.18,313243.0,50688.0,262555.0,2905.0,1.09,3139165.0,100.0,12.5,11.06,4.98,4.67,4.825,1749.8,1746.0,1747.9,1749.25,1746.4,1747.825,2022-02
351,2022-02-13,225000.0,236514.0,5.12,307764.0,73363.0,234401.0,2113.0,0.89,3375679.0,100.0,12.5,9.85,4.98,4.67,4.825,1749.9,1746.4,1748.15,1749.35,1747.2,1748.275,2022-02
352,2022-02-14,225000.0,239423.0,6.41,303608.0,66281.0,237327.0,2096.0,0.88,3615102.0,100.0,12.5,9.98,4.98,4.67,4.825,1751.05,1747.7,1749.375,1750.5,1748.6,1749.55,2022-02
353,2022-02-15,250000.0,268998.0,7.6,333827.0,67526.0,266301.0,2697.0,1.0,3884100.0,100.0,12.5,11.21,4.98,4.67,4.825,1752.0,1748.8,1750.4,1751.7,1749.1,1750.4,2022-02
354,2022-02-16,240000.0,248637.0,3.6,332688.0,86252.0,246436.0,2201.0,0.89,4132737.0,100.0,12.5,10.36,4.98,4.67,4.825,1752.0,1747.8,1749.9,1750.9,1749.2,1750.05,2022-02
355,2022-02-17,287500.0,299079.0,4.03,353725.0,58043.0,295682.0,3397.0,1.14,4431816.0,100.0,12.5,12.46,5.28,4.67,4.975,1751.9,1747.5,1749.7,1750.5,1748.3,1749.4,2022-02
356,2022-02-18,250000.0,260880.0,4.35,325903.0,67699.0,258204.0,2676.0,1.03,4692696.0,100.0,12.5,10.87,5.28,4.98,5.13,1751.7,1747.7,1749.7,1750.5,1748.7,1749.6,2022-02
357,2022-02-19,250000.0,265063.0,3.08,329962.0,67698.0,262264.0,2799.0,1.06,4957759.0,100.0,12.5,11.04,5.28,4.98,5.13,1751.9,1747.7,1749.8,1750.4,1748.7,1749.55,2022-02
358,2022-02-20,275000.0,290362.0,5.59,344117.0,56761.0,287356.0,3006.0,1.04,5248121.0,100.0,12.5,12.1,5.28,4.98,5.13,1751.9,1748.6,1750.25,1750.85,1747.9,1749.375,2022-02
359,2022-02-21,275000.0,286115.0,4.04,342802.0,59550.0,283252.0,2863.0,1.0,5534236.0,50.0,12.5,11.92,5.28,4.98,5.13,1751.3,1747.1,1749.2,1749.7,1747.2,1748.45,2022-02
360,2022-02-22,275000.0,284338.0,3.4,338748.0,57219.0,281529.0,2809.0,0.99,5818574.0,50.0,12.5,11.85,5.28,4.98,5.13,1750.7,1746.6,1748.65,1749.3,1747.1,1748.2,2022-02
361,2022-02-23,250000.0,257444.0,2.98,327739.0,72795.0,254944.0,2500.0,0.97,6076018.0,50.0,12.5,10.73,5.28,4.98,5.13,1750.5,1746.5,1748.5,1749.5,1747.8,1748.65,2022-02
362,2022-02-24,281225.0,291780.0,3.75,350254.0,61399.0,288855.0,2925.0,1.0,6367798.0,50.0,12.5,12.16,5.28,4.98,5.13,1751.5,1747.6,1749.55,1750.6,1748.3,1749.45,2022-02
